assembly_accession,nifH_present,nifH_best_evalue,nifH_best_ref,nifD_present,nifD_best_evalue,nifD_best_ref,nifK_present,nifK_best_evalue,nifK_best_ref,best_hit_ids,download_ok,nifHDK_core_call,organism_name,assembly_level,number_of_contigs,contig_n50,number_of_scaffolds,scaffold_n50,total_ungapped_length,gc_percent,coverage,annotation_name,annotation_date,checkm_completeness,checkm_contamination,genome_notes,derived_from_metagenome,annotation_fails_MAG_check,checkm_version,checkm_source
GCA_019359795.1,1,9.80E-159,nifH-local_aln_i2.1_12182023,1,1.90E-256,nifD-local_aln_i2.1_12182023,1,7.80E-208,nifK-local_aln_i2.1_12182023,H=MBW4584864.1;D=MBW4587991.1;K=MBW4587990.1,1,1,"{'infraspecific_names': {'isolate': 'CCALA 1050'}, 'organism_name': 'Aetokthonos hydrillicola CCALA 1050', 'tax_id': 2710484}",Contig,92,167421,92,167421,9546647,41,15.9619,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_019359715.1,1,8.30E-50,nifH-local_aln_i2.1_12182023,1,4.20E-13,nifD-local_aln_i2.1_12182023,1,9.60E-06,nifK-local_aln_i2.1_12182023,H=MBW4550208.1;D=MBW4550144.1;K=MBW4550144.1,1,1,"{'infraspecific_names': {'isolate': 'GSE-SYN-MK-11-07L'}, 'organism_name': 'Aphanocapsa sp. GSE-SYN-MK-11-07L', 'tax_id': 2835086}",Contig,159,39852,159,39852,5105314,50,1278.33,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_019359695.1,1,6.00E-161,nifH-local_aln_i2.1_12182023,1,2.80E-256,nifD-local_aln_i2.1_12182023,1,2.20E-205,nifK-local_aln_i2.1_12182023,H=MBW4594605.1;D=MBW4594604.1;K=MBW4594603.1,1,1,"{'infraspecific_names': {'strain': 'HA4187-MV1'}, 'organism_name': 'Brasilonema angustatum HA4187-MV1', 'tax_id': 1049008}",Contig,98,142662,98,142662,8509522,42.5,15.2065,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_019359675.1,1,2.90E-162,nifH-local_aln_i2.1_12182023,1,4.00E-239,nifD-local_aln_i2.1_12182023,1,2.30E-78,nifK-local_aln_i2.1_12182023,H=MBW4603379.1;D=MBW4603380.1;K=MBW4603552.1,1,1,"{'infraspecific_names': {'isolate': 'FI2-JRJ7'}, 'organism_name': 'Calothrix sp. FI2-JRJ7', 'tax_id': 2839656}",Contig,91,154571,91,154571,8663394,39,272.074,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_019359595.1,1,2.40E-162,nifH-local_aln_i2.1_12182023,1,5.20E-35,nifD-local_aln_i2.1_12182023,1,5.20E-207,nifK-local_aln_i2.1_12182023,H=MBW4667306.1;D=MBW4667375.1;K=MBW4667339.1,1,1,"{'infraspecific_names': {'isolate': 'GSE-NOS-MK-12-04C'}, 'organism_name': 'Cyanomargarita calcarea GSE-NOS-MK-12-04C', 'tax_id': 2839659}",Contig,82,149396,82,149396,7921124,41.5,67.6259,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_019359545.1,1,9.70E-161,nifH-local_aln_i2.1_12182023,1,1.60E-151,nifD-local_aln_i2.1_12182023,1,1.40E-245,nifK-local_aln_i2.1_12182023,H=MBW4672823.1;D=MBW4672822.1;K=MBW4672803.1,1,1,"{'infraspecific_names': {'isolate': 'HA4340-LM1'}, 'organism_name': 'Desmonostoc geniculatum HA4340-LM1', 'tax_id': 1874567}",Contig,173,56241,173,56241,7360734,41.5,15.1595,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_019359515.1,1,7.30E-162,nifH-local_aln_i2.1_12182023,1,1.20E-239,nifD-local_aln_i2.1_12182023,1,4.50E-247,nifK-local_aln_i2.1_12182023,H=MBW4612943.1;D=MBW4612942.1;K=MBW4612934.1,1,1,"{'infraspecific_names': {'isolate': 'HA7617-LM4'}, 'organism_name': 'Desmonostoc vinosum HA7617-LM4', 'tax_id': 1382956}",Contig,94,135980,94,135980,7214837,41.5,16.5129,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_019359495.1,1,2.10E-161,nifH-local_aln_i2.1_12182023,1,2.00E-239,nifD-local_aln_i2.1_12182023,1,7.60E-246,nifK-local_aln_i2.1_12182023,H=MBW4644276.1;D=MBW4642096.1;K=MBW4641569.1,1,1,"{'infraspecific_names': {'isolate': 'HA4340-LM2'}, 'organism_name': 'Goleter apudmare HA4340-LM2', 'tax_id': 1382955}",Contig,113,104148,113,104148,6711310,42,509.413,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_019359435.1,1,4.30E-51,nifH-local_aln_i2.1_12182023,1,1.40E-09,nifD-local_aln_i2.1_12182023,1,5.10E-09,nifK-local_aln_i2.1_12182023,H=MBW4651916.1;D=MBW4653660.1;K=MBW4653660.1,1,1,"{'infraspecific_names': {'isolate': 'GSE-PSE-MK54-09C'}, 'organism_name': 'Kaiparowitsia implicata GSE-PSE-MK54-09C', 'tax_id': 2057771}",Contig,109,87732,109,87732,6721657,55,37.5273,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_019359415.1,1,5.30E-161,nifH-local_aln_i2.1_12182023,1,1.90E-256,nifD-local_aln_i2.1_12182023,1,6.80E-250,nifK-local_aln_i2.1_12182023,H=MBW4631048.1;D=MBW4631047.1;K=MBW4631046.1,1,1,"{'infraspecific_names': {'isolate': 'HA4291-MV1'}, 'organism_name': 'Iphinoe sp. HA4291-MV1', 'tax_id': 1494767}",Contig,140,69849,140,69849,7360925,42.5,25.1407,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_019359425.1,1,2.40E-159,nifH-local_aln_i2.1_12182023,1,6.10E-256,nifD-local_aln_i2.1_12182023,1,3.30E-205,nifK-local_aln_i2.1_12182023,H=MBW4609358.1;D=MBW4609359.1;K=MBW4609360.1,1,1,"{'infraspecific_names': {'isolate': 'WJT32-NPBG1'}, 'organism_name': 'Hassallia sp. WJT32-NPBG1', 'tax_id': 2835088}",Contig,180,52612,180,52612,7130572,42,266.092,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_019359395.1,1,9.70E-161,nifH-local_aln_i2.1_12182023,1,9.90E-258,nifD-local_aln_i2.1_12182023,1,1.40E-244,nifK-local_aln_i2.1_12182023,H=MBW4684681.1;D=MBW4684682.1;K=MBW4684683.1,1,1,"{'infraspecific_names': {'isolate': 'HA4396-MV6'}, 'organism_name': 'Komarekiella atlantica HA4396-MV6', 'tax_id': 2024215}",Contig,80,200765,80,200765,7783819,41.5,10.9148,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_019359375.1,1,5.50E-52,nifH-local_aln_i2.1_12182023,1,7.40E-10,nifD-local_aln_i2.1_12182023,1,3.10E-07,nifK-local_aln_i2.1_12182023,H=MBW4690438.1;D=MBW4694141.1;K=MBW4694141.1,1,1,"{'infraspecific_names': {'isolate': 'HA4199-MV5'}, 'organism_name': 'Lyngbya sp. HA4199-MV5', 'tax_id': 2835090}",Contig,95,125498,95,125498,6912620,51,41.8305,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_019359325.1,1,5.00E-162,nifH-local_aln_i2.1_12182023,1,9.60E-258,nifD-local_aln_i2.1_12182023,1,8.20E-247,nifK-local_aln_i2.1_12182023,H=MBW4562294.1;D=MBW4562295.1;K=MBW4562296.1,1,1,"{'infraspecific_names': {'strain': 'JT2-VF2'}, 'organism_name': 'Mojavia pulchra JT2-VF2', 'tax_id': 287848}",Contig,85,218135,85,218135,8192881,41.5,13.0104,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_019359315.1,1,4.80E-52,nifH-local_aln_i2.1_12182023,1,1.40E-11,nifD-local_aln_i2.1_12182023,1,5.70E-09,nifK-local_aln_i2.1_12182023,H=MBW4422147.1;D=MBW4420372.1;K=MBW4420372.1,1,1,"{'infraspecific_names': {'isolate': 'WJT36-NPBG1'}, 'organism_name': 'Myxacorys californica WJT36-NPBG1', 'tax_id': 1601976}",Contig,128,73206,128,73206,5966494,48.5,130.02,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_019359285.1,1,5.80E-51,nifH-local_aln_i2.1_12182023,1,1.10E-06,nifD-local_aln_i2.1_12182023,1,2.90E-07,nifK-local_aln_i2.1_12182023,H=MBW4461836.1;D=MBW4461451.1;K=MBW4461451.1,1,1,"{'infraspecific_names': {'isolate': 'WJT8-NPBG4'}, 'organism_name': 'Nodosilinea sp. WJT8-NPBG4', 'tax_id': 1602008}",Contig,77,150669,77,150669,5911223,55.5,141.777,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_019359275.1,1,4.70E-52,nifH-local_aln_i2.1_12182023,1,3.60E-11,nifD-local_aln_i2.1_12182023,1,1.10E-09,nifK-local_aln_i2.1_12182023,H=MBW4540738.1;D=MBW4542594.1;K=MBW4542594.1,1,1,"{'infraspecific_names': {'isolate': 'ATA2-1-KO14'}, 'organism_name': 'Myxacorys chilensis ATA2-1-KO14', 'tax_id': 1601998}",Contig,149,56430,149,56430,5876969,48,12.9751,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_019359245.1,1,6.50E-162,nifH-local_aln_i2.1_12182023,1,1.20E-238,nifD-local_aln_i2.1_12182023,1,3.70E-244,nifK-local_aln_i2.1_12182023,H=MBW4429474.1;D=MBW4429473.1;K=MBW4426579.1,1,1,"{'infraspecific_names': {'strain': 'CM1-VF14'}, 'organism_name': 'Nostoc desertorum CM1-VF14', 'tax_id': 287862}",Contig,132,112970,132,112970,8704112,41.5,68.6135,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_019359235.1,1,1.60E-50,nifH-local_aln_i2.1_12182023,1,5.10E-12,nifD-local_aln_i2.1_12182023,1,1.30E-06,nifK-local_aln_i2.1_12182023,H=MBW4494087.1;D=MBW4495049.1;K=MBW4495049.1,1,1,"{'infraspecific_names': {'isolate': 'RMCB-10'}, 'organism_name': 'Oscillatoria princeps RMCB-10', 'tax_id': 2839661}",Contig,60,233048,60,233048,8493665,54,18.8482,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_019359215.1,1,1.50E-161,nifH-local_aln_i2.1_12182023,1,1.30E-237,nifD-local_aln_i2.1_12182023,1,4.00E-244,nifK-local_aln_i2.1_12182023,H=MBW4457369.1;D=MBW4457370.1;K=MBW4456908.1,1,1,"{'infraspecific_names': {'strain': 'CM1-VF10'}, 'organism_name': 'Nostoc indistinguendum CM1-VF10', 'tax_id': 287863}",Contig,253,54659,253,54659,8868606,42,112.397,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_019359175.1,1,2.10E-52,nifH-local_aln_i2.1_12182023,1,2.30E-11,nifD-local_aln_i2.1_12182023,1,4.60E-07,nifK-local_aln_i2.1_12182023,H=MBW4525236.1;D=MBW4528457.1;K=MBW4528457.1,1,1,"{'infraspecific_names': {'isolate': 'FI6-MK23'}, 'organism_name': 'Phormidium tanganyikae FI6-MK23', 'tax_id': 2835093}",Contig,77,177580,77,177580,5741135,48,57.5051,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_019359165.1,1,2.10E-52,nifH-local_aln_i2.1_12182023,1,2.30E-11,nifD-local_aln_i2.1_12182023,1,4.60E-07,nifK-local_aln_i2.1_12182023,H=MBW4440960.1;D=MBW4443813.1;K=MBW4443813.1,1,1,"{'infraspecific_names': {'isolate': 'WJT66-NPBG17'}, 'organism_name': 'Plectolyngbya sp. WJT66-NPBG17', 'tax_id': 1601948}",Contig,90,147304,90,147304,6031298,48,72.4722,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_019359155.1,1,2.20E-161,nifH-local_aln_i2.1_12182023,1,8.40E-256,nifD-local_aln_i2.1_12182023,1,8.00E-245,nifK-local_aln_i2.1_12182023,H=MBW4467794.1;D=MBW4467795.1;K=MBW4467796.1,1,1,"{'infraspecific_names': {'isolate': 'GSE-TBD4-15B'}, 'organism_name': 'Pegethrix bostrychoides GSE-TBD4-15B', 'tax_id': 2839662}",Contig,92,91982,92,91982,5724334,54,123.083,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_019359115.1,1,5.50E-161,nifH-local_aln_i2.1_12182023,1,2.80E-255,nifD-local_aln_i2.1_12182023,1,7.30E-211,nifK-local_aln_i2.1_12182023,H=MBW4434814.1;D=MBW4432649.1;K=MBW4432650.1,1,1,"{'infraspecific_names': {'isolate': 'HA4357-MV3'}, 'organism_name': 'Pelatocladus maniniholoensis HA4357-MV3', 'tax_id': 1117104}",Contig,167,54413,167,54413,6704691,40,1961.12,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_019359075.1,1,4.10E-162,nifH-local_aln_i2.1_12182023,1,1.20E-237,nifD-local_aln_i2.1_12182023,1,2.80E-248,nifK-local_aln_i2.1_12182023,H=MBW4500108.1;D=MBW4500107.1;K=MBW4503755.1,1,1,"{'infraspecific_names': {'isolate': 'WJT4-NPBG1'}, 'organism_name': 'Kalymmatonema hyalinum WJT4-NPBG1', 'tax_id': 1939789}",Contig,174,67250,174,67250,8399904,43.5,11.9594,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_019359035.1,1,9.70E-161,nifH-local_aln_i2.1_12182023,1,2.70E-235,nifD-local_aln_i2.1_12182023,1,2.70E-210,nifK-local_aln_i2.1_12182023,H=MBW4505109.1;D=MBW4505108.1;K=MBW4505100.1,1,1,"{'infraspecific_names': {'isolate': 'HA4267-MV1'}, 'organism_name': 'Scytonematopsis contorta HA4267-MV1', 'tax_id': 1049028}",Contig,109,163995,109,163995,10657584,38.5,195.029,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_019359045.1,1,7.00E-163,nifH-local_aln_i2.1_12182023,1,3.10E-255,nifD-local_aln_i2.1_12182023,1,1.40E-241,nifK-local_aln_i2.1_12182023,H=MBW4518448.1;D=MBW4518447.1;K=MBW4518446.1,1,1,"{'infraspecific_names': {'isolate': 'HA4215-MV1'}, 'organism_name': 'Scytolyngbya sp. HA4215-MV1', 'tax_id': 1382716}",Contig,33,395407,33,395407,6618851,48.5,24.2414,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_019359015.1,1,5.00E-159,nifH-local_aln_i2.1_12182023,1,6.20E-255,nifD-local_aln_i2.1_12182023,1,3.90E-246,nifK-local_aln_i2.1_12182023,H=MBW4445318.1;D=MBW4445319.1;K=MBW4445320.1,1,1,"{'infraspecific_names': {'isolate': 'WJT71-NPBG6'}, 'organism_name': 'Spirirestis rafaelensis WJT71-NPBG6', 'tax_id': 2835094}",Contig,143,72027,143,72027,7071876,42,51.3917,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_019358985.1,1,1.40E-159,nifH-local_aln_i2.1_12182023,1,7.50E-100,nifD-local_aln_i2.1_12182023,1,6.20E-204,nifK-local_aln_i2.1_12182023,H=MBW4475810.1;D=MBW4479344.1;K=MBW4479350.1,1,1,"{'infraspecific_names': {'isolate': 'GSE-NOS-MK-07-07A'}, 'organism_name': 'Tolypothrix brevis GSE-NOS-MK-07-07A', 'tax_id': 2835095}",Contig,74,143460,74,143460,6520896,41,33.2583,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_019358935.1,1,6.50E-160,nifH-local_aln_i2.1_12182023,1,1.20E-98,nifD-local_aln_i2.1_12182023,1,1.90E-205,nifK-local_aln_i2.1_12182023,H=MBW4569457.1;D=MBW4566510.1;K=MBW4566479.1,1,1,"{'infraspecific_names': {'isolate': 'HA7290-LM1'}, 'organism_name': 'Tolypothrix carrinoi HA7290-LM1', 'tax_id': 1874569}",Contig,184,59465,184,59465,7955746,42.5,21.5612,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_019358915.1,1,3.80E-162,nifH-local_aln_i2.1_12182023,1,2.20E-240,nifD-local_aln_i2.1_12182023,1,2.40E-245,nifK-local_aln_i2.1_12182023,H=MBW4559094.1;D=MBW4559095.1;K=MBW4559104.1,1,1,"{'infraspecific_names': {'isolate': 'ATA11-4-KO1'}, 'organism_name': 'Trichormus sp. ATA11-4-KO1', 'tax_id': 2835091}",Contig,73,143296,73,143296,5970731,41.5,892.843,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_019358895.1,1,3.40E-52,nifH-local_aln_i2.1_12182023,1,1.40E-10,nifD-local_aln_i2.1_12182023,1,1.30E-07,nifK-local_aln_i2.1_12182023,H=MBW4580976.1;D=MBW4581603.1;K=MBW4581603.1,1,1,"{'infraspecific_names': {'isolate': 'ZEHNDER 1965/U140'}, 'organism_name': 'Tildeniella nuda ZEHNDER 1965/U140', 'tax_id': 2136405}",Contig,38,279196,38,279196,6082730,50.5,5.89739,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_019358875.1,1,2.10E-49,nifH-local_aln_i2.1_12182023,1,5.90E-12,nifD-local_aln_i2.1_12182023,1,4.90E-06,nifK-local_aln_i2.1_12182023,H=MBW4544179.1;D=MBW4548849.1;K=MBW4548849.1,1,1,"{'infraspecific_names': {'isolate': 'CPER-KK1'}, 'organism_name': 'Symplocastrum torsivum CPER-KK1', 'tax_id': 450513}",Contig,105,115402,105,115402,7803281,46,42.7808,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_019358835.1,1,6.90E-51,nifH-local_aln_i2.1_12182023,1,3.50E-06,nifD-local_aln_i2.1_12182023,1,4.80E-07,nifK-local_aln_i2.1_12182023,H=MBW4485229.1;D=MBW4483365.1;K=MBW4483365.1,1,1,"{'infraspecific_names': {'isolate': 'UHER 1998/13D'}, 'organism_name': 'Tildeniella torsiva UHER 1998/13D', 'tax_id': 337900}",Contig,48,197488,48,197488,5838599,57,11.9809,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_019192545.1,1,6.10E-51,nifH-local_aln_i2.1_12182023,1,3.00E-102,nifD-local_aln_i2.1_12182023,1,1.10E-78,nifK-local_aln_i2.1_12182023,H=MBV6622140.1;D=MBV6626243.1;K=MBV6626242.1,1,1,"{'infraspecific_names': {'isolate': 'MS3'}, 'organism_name': 'Rivularia sp. MS3', 'tax_id': 3012223}",Contig,174,93019,174,93019,9193454,37.5,1,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCF_019155215.1,1,6.60E-51,nifH-local_aln_i2.1_12182023,1,4.80E-11,nifD-local_aln_i2.1_12182023,1,8.10E-07,nifK-local_aln_i2.1_12182023,H=WP_217982860.1;D=WP_217980557.1;K=WP_217980557.1,1,1,"{'infraspecific_names': {'strain': 'CMS01'}, 'organism_name': 'Synechococcus moorigangaii CMS01', 'tax_id': 2025807}",Contig,220,75210,220,75210,6065136,56.5,96.5,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_018993265.1,1,3.80E-163,nifH-local_aln_i2.1_12182023,1,1.60E-238,nifD-local_aln_i2.1_12182023,1,9.80E-257,nifK-local_aln_i2.1_12182023,H=MBU7586316.1;D=MBU7586317.1;K=MBU7583304.1,1,1,"{'infraspecific_names': {'isolate': 'TH1S01'}, 'organism_name': 'Nostoc sp. TH1S01', 'tax_id': 442893}",Contig,247,47505,247,47505,7653454,40.5,10,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_018970385.1,1,1.10E-49,nifH-local_aln_i2.1_12182023,1,8.80E-11,nifD-local_aln_i2.1_12182023,1,4.70E-06,nifK-local_aln_i2.1_12182023,H=MBU6185258.1;D=MBU6185144.1;K=MBU6185144.1,1,1,"{'infraspecific_names': {'isolate': 'REEB444'}, 'organism_name': 'Cyanobacteria bacterium REEB444', 'tax_id': 2800104}",Contig,159,32655,159,32655,3100797,44.5,124,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_018970085.1,1,3.00E-50,nifH-local_aln_i2.1_12182023,1,7.60E-10,nifD-local_aln_i2.1_12182023,1,3.80E-08,nifK-local_aln_i2.1_12182023,H=MBU6230394.1;D=MBU6230378.1;K=MBU6230378.1,1,1,"{'infraspecific_names': {'isolate': 'REEB459'}, 'organism_name': 'Cyanobacteria bacterium REEB459', 'tax_id': 2800106}",Contig,102,62107,102,62107,3241887,55,119,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_018969285.1,1,1.30E-161,nifH-local_aln_i2.1_12182023,1,7.80E-256,nifD-local_aln_i2.1_12182023,1,4.90E-248,nifK-local_aln_i2.1_12182023,H=MBU6346055.1;D=MBU6346056.1;K=MBU6346057.1,1,1,"{'infraspecific_names': {'isolate': 'REEB494'}, 'organism_name': 'Cyanobacteria bacterium REEB494', 'tax_id': 2800107}",Contig,171,55726,171,55726,3760964,40,102,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCF_018457135.1,1,2.30E-158,nifH-local_aln_i2.1_12182023,1,8.80E-251,nifD-local_aln_i2.1_12182023,1,1.20E-238,nifK-local_aln_i2.1_12182023,H=WP_011613474.1;D=WP_011613475.1;K=WP_011613476.1,1,1,"{'infraspecific_names': {'isolate': 'GBRTRLIN201'}, 'organism_name': 'Trichodesmium erythraeum GBRTRLIN201', 'tax_id': 1045867}",Scaffold,347,44645,241,57018,7221323,34,26.6,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCF_018447775.1,1,6.00E-52,nifH-local_aln_i2.1_12182023,1,3.00E-235,nifD-local_aln_i2.1_12182023,1,5.60E-248,nifK-local_aln_i2.1_12182023,H=WP_213717845.1;D=WP_213716475.1;K=WP_213716445.1,1,1,"{'infraspecific_names': {'isolate': 'WA123'}, 'organism_name': 'Dolichospermum sp. WA123', 'tax_id': 2717878}",Chromosome,3,4881389,3,4881389,4984963,38.5,180,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCF_018447755.1,1,9.80E-52,nifH-local_aln_i2.1_12182023,1,4.20E-236,nifD-local_aln_i2.1_12182023,1,4.90E-248,nifK-local_aln_i2.1_12182023,H=WP_015079916.1;D=WP_051155216.1;K=WP_213799985.1,1,1,"{'infraspecific_names': {'isolate': 'OL01'}, 'organism_name': 'Dolichospermum sp. OL01', 'tax_id': 2717874}",Chromosome,2,5178840,2,5178840,5274066,38,241,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCF_018447705.1,1,9.80E-52,nifH-local_aln_i2.1_12182023,1,1.40E-235,nifD-local_aln_i2.1_12182023,1,5.60E-248,nifK-local_aln_i2.1_12182023,H=WP_213712948.1;D=WP_213710639.1;K=WP_015081327.1,1,1,"{'infraspecific_names': {'isolate': 'BR01'}, 'organism_name': 'Dolichospermum sp. BR01', 'tax_id': 2717868}",Chromosome,3,5439257,3,5439257,5575959,38,310,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_018295985.1,1,1.20E-81,nifH-local_aln_i2.1_12182023,1,1.30E-235,nifD-local_aln_i2.1_12182023,1,4.30E-249,nifK-local_aln_i2.1_12182023,H=MBS3025913.1;D=MBS3025905.1;K=MBS3025887.1,1,1,"{'infraspecific_names': {'isolate': 'DET66'}, 'organism_name': 'Dolichospermum sp. DET66', 'tax_id': 2704415}",Chromosome,3,5835936,3,5835936,6113795,38,448,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_018295965.1,1,1.20E-81,nifH-local_aln_i2.1_12182023,1,1.30E-235,nifD-local_aln_i2.1_12182023,1,4.30E-249,nifK-local_aln_i2.1_12182023,H=MBS3031109.1;D=MBS3031101.1;K=MBS3031083.1,1,1,"{'infraspecific_names': {'isolate': 'DET67'}, 'organism_name': 'Dolichospermum sp. DET67', 'tax_id': 2704416}",Chromosome,5,5835936,5,5835936,6126501,38,184,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_018295975.1,1,1.20E-81,nifH-local_aln_i2.1_12182023,1,1.30E-235,nifD-local_aln_i2.1_12182023,1,4.30E-249,nifK-local_aln_i2.1_12182023,H=MBS3036319.1;D=MBS3036311.1;K=MBS3036293.1,1,1,"{'infraspecific_names': {'isolate': 'DET50'}, 'organism_name': 'Dolichospermum sp. DET50', 'tax_id': 2704414}",Chromosome,3,5825454,3,5825454,6065531,38,123,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_017746765.1,1,1.30E-163,nifH-local_aln_i2.1_12182023,1,1.50E-253,nifD-local_aln_i2.1_12182023,1,3.70E-245,nifK-local_aln_i2.1_12182023,H=MBP0004130.1;D=MBP0004131.1;K=MBP0006477.1,1,1,"{'infraspecific_names': {'isolate': 'SBC'}, 'organism_name': 'Cyanobacteria bacterium SBC', 'tax_id': 2821503}",Contig,100,96644,100,96644,5873740,50.5,115,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_017746755.1,1,1.30E-163,nifH-local_aln_i2.1_12182023,1,1.50E-253,nifD-local_aln_i2.1_12182023,1,3.70E-245,nifK-local_aln_i2.1_12182023,H=MBO9998005.1;D=MBO9998004.1;K=MBO9998003.1,1,1,"{'infraspecific_names': {'isolate': 'SID2'}, 'organism_name': 'Cyanobacteria bacterium SID2', 'tax_id': 2821504}",Contig,129,72871,129,72871,5833092,50.5,47,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_017746715.1,1,2.30E-154,nifH-local_aln_i2.1_12182023,1,1.50E-252,nifD-local_aln_i2.1_12182023,1,5.10E-230,nifK-local_aln_i2.1_12182023,H=MBP0019192.1;D=MBP0019193.1;K=MBP0019194.1,1,1,"{'infraspecific_names': {'isolate': 'SBLK'}, 'organism_name': 'Cyanobacteria bacterium SBLK', 'tax_id': 2821505}",Contig,123,124309,123,124309,7442112,45,168,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_017644685.1,1,7.90E-53,nifH-local_aln_i2.1_12182023,1,9.80E-10,nifD-local_aln_i2.1_12182023,1,2.40E-08,nifK-local_aln_i2.1_12182023,H=MBO6993704.1;D=MBO6993703.1;K=MBO6993703.1,1,1,"{'infraspecific_names': {'isolate': 'XMU1420'}, 'organism_name': 'Prochlorococcus marinus XMU1420', 'tax_id': 2774493}",Scaffold,7,473809,5,1418227,1671773,31.5,200,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_017644665.1,1,5.50E-53,nifH-local_aln_i2.1_12182023,1,2.30E-10,nifD-local_aln_i2.1_12182023,1,8.60E-08,nifK-local_aln_i2.1_12182023,H=MBO7012186.1;D=MBO7012185.1;K=MBO7012185.1,1,1,"{'infraspecific_names': {'isolate': 'XMU1422'}, 'organism_name': 'Prochlorococcus marinus XMU1422', 'tax_id': 2774495}",Contig,8,943488,8,943488,1687916,31,200,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
