assembly_accession,nifH_present,nifH_best_evalue,nifH_best_ref,nifD_present,nifD_best_evalue,nifD_best_ref,nifK_present,nifK_best_evalue,nifK_best_ref,best_hit_ids,download_ok,nifHDK_core_call,organism_name,assembly_level,number_of_contigs,contig_n50,number_of_scaffolds,scaffold_n50,total_ungapped_length,gc_percent,coverage,annotation_name,annotation_date,checkm_completeness,checkm_contamination,genome_notes,derived_from_metagenome,annotation_fails_MAG_check,checkm_version,checkm_source,organism_full,genus,is_diazotroph
GCF_047304555.1,1.0,8e-52,nifH-local_aln_i2.1_12182023,0.0,0.00049,nifD-local_aln_i2.1_12182023,0.0,1.7e-05,nifK-local_aln_i2.1_12182023,H=WP_067092925.1;D=WP_186988801.1;K=WP_186988801.1,1,0,"{'infraspecific_names': {'strain': 'WH 6501'}, 'organism_name': 'Synechococcus sp. WH 6501', 'tax_id': 166310}",Complete Genome,1,2414443,1,2414443,2414443,56.5,1.0,GCF_047304555.1-RS_2025_01_31,,99.53,,,0,0,v1.2.3,structured,Synechococcus sp. WH 6501,Synechococcus,False
GCF_014304815.1,1.0,8e-52,nifH-local_aln_i2.1_12182023,0.0,0.00049,nifD-local_aln_i2.1_12182023,0.0,1.7e-05,nifK-local_aln_i2.1_12182023,H=WP_067092925.1;D=WP_186988801.1;K=WP_186988801.1,1,0,"{'infraspecific_names': {'strain': 'MIT S9220'}, 'organism_name': 'Synechococcus sp. MIT S9220', 'tax_id': 166309}",Complete Genome,1,2424175,1,2424175,2424175,56.5,970.013,GCF_014304815.1-RS_2024_08_17,,99.53,,,0,0,v1.2.3,structured,Synechococcus sp. MIT S9220,Synechococcus,False
GCF_014280055.1,1.0,1.5e-51,nifH-local_aln_i2.1_12182023,0.0,0.024,nifD-local_aln_i2.1_12182023,0.0,8e-05,nifK-local_aln_i2.1_12182023,H=WP_011128585.1;D=WP_186511735.1;K=WP_186511735.1,1,0,"{'infraspecific_names': {'strain': 'A18-40'}, 'organism_name': 'Synechococcus sp. A18-40', 'tax_id': 1866939}",Complete Genome,1,2401547,1,2401547,2401547,59.5,832.547,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,99.53,,,0,0,v1.2.2,structured,Synechococcus sp. A18-40,Synechococcus,False
GCF_014280035.1,1.0,9.8e-51,nifH-local_aln_i2.1_12182023,0.0,0.0001,nifD-local_aln_i2.1_12182023,1.0,6.5e-06,nifK-local_aln_i2.1_12182023,H=WP_186470595.1;D=WP_186470596.1;K=WP_186470596.1,1,0,"{'infraspecific_names': {'strain': 'A18-25c'}, 'organism_name': 'Synechococcus sp. A18-25c', 'tax_id': 1866938}",Complete Genome,1,2511360,1,2511360,2511360,58.0,1108.66,GCF_014280035.1-RS_2024_08_17,,99.53,,,0,0,v1.2.3,structured,Synechococcus sp. A18-25c,Synechococcus,False
GCF_014280015.1,1.0,1.5e-51,nifH-local_aln_i2.1_12182023,0.0,0.022,nifD-local_aln_i2.1_12182023,0.0,0.00014,nifK-local_aln_i2.1_12182023,H=WP_011128585.1;D=WP_186481958.1;K=WP_186481958.1,1,0,"{'infraspecific_names': {'strain': 'A18-46.1'}, 'organism_name': 'Synechococcus sp. A18-46.1', 'tax_id': 1866940}",Complete Genome,1,2471770,1,2471770,2471770,59.5,1127.01,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,99.53,,,0,0,v1.2.2,structured,Synechococcus sp. A18-46.1,Synechococcus,False
GCF_014279895.1,1.0,2.2e-51,nifH-local_aln_i2.1_12182023,0.0,0.0031,nifD-local_aln_i2.1_12182023,0.0,2e-05,nifK-local_aln_i2.1_12182023,H=WP_114988518.1;D=WP_186541994.1;K=WP_186541994.1,1,0,"{'infraspecific_names': {'strain': 'M16.1'}, 'organism_name': 'Synechococcus sp. M16.1', 'tax_id': 1442553}",Complete Genome,1,2112236,1,2112236,2112236,61.5,2783.61,GCF_014279895.1-RS_2024_08_17,,99.53,,,0,0,v1.2.3,structured,Synechococcus sp. M16.1,Synechococcus,False
GCF_014279835.1,1.0,7.4e-52,nifH-local_aln_i2.1_12182023,0.0,0.0026,nifD-local_aln_i2.1_12182023,0.0,0.00094,nifK-local_aln_i2.1_12182023,H=WP_186588997.1;D=WP_186588996.1;K=WP_186588996.1,1,0,"{'infraspecific_names': {'strain': 'MVIR-18-1'}, 'organism_name': 'Synechococcus sp. MVIR-18-1', 'tax_id': 1386941}",Complete Genome,1,2451974,1,2451974,2451974,53.5,3274.81,GCF_014279835.1-RS_2024_08_17,,99.53,,,0,0,v1.2.3,structured,Synechococcus sp. MVIR-18-1,Synechococcus,False
GCF_014279755.1,1.0,1.8e-51,nifH-local_aln_i2.1_12182023,0.0,0.0012,nifD-local_aln_i2.1_12182023,0.0,1.4e-05,nifK-local_aln_i2.1_12182023,H=WP_186571627.1;D=WP_186571630.1;K=WP_186571630.1,1,0,"{'infraspecific_names': {'strain': 'PROS-U-1'}, 'organism_name': 'Synechococcus sp. PROS-U-1', 'tax_id': 1400866}",Complete Genome,1,2576003,1,2576003,2576003,58.5,4348.6,GCF_014279755.1-RS_2024_08_17,,99.53,,,0,0,v1.2.3,structured,Synechococcus sp. PROS-U-1,Synechococcus,False
GCF_000737535.1,1.0,9.7e-52,nifH-local_aln_i2.1_12182023,0.0,0.00024,nifD-local_aln_i2.1_12182023,0.0,2e-05,nifK-local_aln_i2.1_12182023,H=WP_038543726.1;D=WP_038543735.1;K=WP_038543735.1,1,0,"{'infraspecific_names': {'strain': 'KORDI 100'}, 'organism_name': 'Synechococcus sp. KORDI-100', 'tax_id': 1280380}",Complete Genome,1,2789000,1,2789000,2789000,57.5,34.0,GCF_000737535.1-RS_2024_08_13,,99.53,,,0,0,v1.2.3,structured,Synechococcus sp. KORDI-100,Synechococcus,False
GCF_000012625.1,1.0,1.4e-51,nifH-local_aln_i2.1_12182023,0.0,0.005,nifD-local_aln_i2.1_12182023,0.0,1.3e-05,nifK-local_aln_i2.1_12182023,H=WP_011363740.1;D=WP_011363742.1;K=WP_011363742.1,1,0,"{'infraspecific_names': {'strain': 'CC9605'}, 'organism_name': 'Synechococcus sp. CC9605', 'tax_id': 110662}",Complete Genome,1,2510659,1,2510659,2510659,59.0,1.0,GCF_000012625.1-RS_2024_09_15,,99.53,,,0,0,v1.2.3,structured,Synechococcus sp. CC9605,Synechococcus,False
GCF_026222535.1,1.0,1e-52,nifH-local_aln_i2.1_12182023,1.0,1.4e-08,nifD-local_aln_i2.1_12182023,0.0,0.0099,nifK-local_aln_i2.1_12182023,H=WP_002773281.1;D=WP_190359476.1;K=WP_190359476.1,1,0,"{'infraspecific_names': {'strain': 'Chao 1910'}, 'organism_name': 'Microcystis aeruginosa str. Chao 1910', 'tax_id': 2945101}",Complete Genome,1,5669822,1,5669822,5669822,42.5,73.0,GCF_026222535.1-RS_2025_02_22,,99.47,0.62,,0,0,v1.2.3,structured,Microcystis aeruginosa str. Chao 1910,Microcystis,False
GCF_041506625.1,1.0,6.5e-53,nifH-local_aln_i2.1_12182023,1.0,1.3e-08,nifD-local_aln_i2.1_12182023,0.0,0.014,nifK-local_aln_i2.1_12182023,H=WP_002735653.1;D=WP_002746000.1;K=WP_002746000.1,1,0,"{'infraspecific_names': {'strain': 'PCC 7806'}, 'organism_name': 'Microcystis aeruginosa PCC 7806', 'tax_id': 267872}",Complete Genome,1,5096229,1,5096229,5096229,42.0,1.0,GCF_041506625.1-RS_2024_08_28,,99.47,0.35,,0,0,v1.2.4,structured,Microcystis aeruginosa PCC 7806,Microcystis,False
GCF_030553035.1,1.0,6.5e-53,nifH-local_aln_i2.1_12182023,1.0,1.3e-08,nifD-local_aln_i2.1_12182023,0.0,0.014,nifK-local_aln_i2.1_12182023,H=WP_002735653.1;D=WP_002746000.1;K=WP_002746000.1,1,0,"{'infraspecific_names': {'strain': 'PCC 7806'}, 'organism_name': 'Microcystis aeruginosa PCC 7806', 'tax_id': 267872}",Complete Genome,1,5103923,1,5103923,5103923,42.0,39.0,GCF_030553035.1-RS_2025_08_17,,99.47,0.35,,0,0,v1.2.4,structured,Microcystis aeruginosa PCC 7806,Microcystis,False
GCF_021172085.1,1.0,6.5e-53,nifH-local_aln_i2.1_12182023,1.0,1.3e-08,nifD-local_aln_i2.1_12182023,0.0,0.014,nifK-local_aln_i2.1_12182023,H=WP_002735653.1;D=WP_002746000.1;K=WP_002746000.1,1,0,"{'infraspecific_names': {'strain': 'DIANCHI905'}, 'organism_name': 'Microcystis aeruginosa FACHB-905 = DIANCHI905', 'tax_id': 267865}",Complete Genome,1,5103104,1,5103104,5103104,42.0,430.11,GCF_021172085.1-RS_2025_03_19,,99.47,0.09,,0,0,v1.2.3,structured,Microcystis aeruginosa FACHB-905 = DIANCHI905,Microcystis,False
GCF_024347835.1,1.0,5.2e-51,nifH-local_aln_i2.1_12182023,1.0,3.6e-12,nifD-local_aln_i2.1_12182023,0.0,0.013,nifK-local_aln_i2.1_12182023,H=WP_010468480.1;D=WP_261890758.1;K=WP_261890758.1,1,0,"{'infraspecific_names': {'strain': 'MBIC10699'}, 'organism_name': 'Acaryochloris marina MBIC10699', 'tax_id': 2954813}",Complete Genome,5,6415507,5,6415507,7647728,47.0,110.0,GCF_024347835.1-RS_2024_10_11,,99.46,4.48,,0,0,v1.2.3,structured,Acaryochloris marina MBIC10699,Acaryochloris,False
GCF_008386235.1,1.0,6.3e-51,nifH-local_aln_i2.1_12182023,1.0,1.7e-09,nifD-local_aln_i2.1_12182023,0.0,0.00078,nifK-local_aln_i2.1_12182023,H=WP_149819367.1;D=WP_149821788.1;K=WP_149821788.1,1,0,"{'infraspecific_names': {'strain': 'CL-1'}, 'organism_name': 'Thermosynechococcus sp. CL-1', 'tax_id': 2583530}",Complete Genome,1,2647823,1,2647823,2647823,53.5,415.0,GCF_008386235.1-RS_2024_11_06,,99.46,,,0,0,v1.2.3,structured,Thermosynechococcus sp. CL-1,Thermosynechococcus,False
GCF_050408035.1,1.0,1.5e-51,nifH-local_aln_i2.1_12182023,1.0,1.3e-10,nifD-local_aln_i2.1_12182023,0.0,0.00091,nifK-local_aln_i2.1_12182023,H=WP_041426077.1;D=WP_010873342.1;K=WP_010873342.1,1,0,"{'infraspecific_names': {'strain': 'PCC 6803'}, 'organism_name': 'Synechocystis sp. PCC 6803', 'tax_id': 1148}",Complete Genome,5,3573470,5,3573470,3947019,47.5,1.0,GCF_050408035.1-RS_2025_05_18,,99.41,1.24,,0,0,v1.2.3,structured,Synechocystis sp. PCC 6803,Synechocystis,False
GCF_000009725.1,1.0,1.5e-51,nifH-local_aln_i2.1_12182023,1.0,1.3e-10,nifD-local_aln_i2.1_12182023,0.0,0.00091,nifK-local_aln_i2.1_12182023,H=WP_041426077.1;D=WP_010873342.1;K=WP_010873342.1,1,0,"{'infraspecific_names': {'strain': 'PCC 6803'}, 'organism_name': 'Synechocystis sp. PCC 6803', 'tax_id': 1148}",Complete Genome,5,3573470,5,3573470,3947019,47.5,1.0,GCF_000009725.1-RS_2025_06_29,,99.41,1.24,,0,0,v1.2.4,structured,Synechocystis sp. PCC 6803,Synechocystis,False
GCF_003015225.1,1.0,1.5e-51,nifH-local_aln_i2.1_12182023,1.0,1.3e-10,nifD-local_aln_i2.1_12182023,0.0,0.00091,nifK-local_aln_i2.1_12182023,H=WP_041426077.1;D=WP_010873342.1;K=WP_010873342.1,1,0,"{'infraspecific_names': {'strain': 'IPPAS B-1465'}, 'organism_name': 'Synechocystis sp. IPPAS B-1465', 'tax_id': 2116702}",Complete Genome,7,3574310,7,3574310,3950993,47.5,300.0,GCF_003015225.1-RS_2024_08_14,,99.41,1.11,,0,0,v1.2.3,structured,Synechocystis sp. IPPAS B-1465,Synechocystis,False
GCF_022869765.1,1.0,1.5e-51,nifH-local_aln_i2.1_12182023,1.0,1.3e-10,nifD-local_aln_i2.1_12182023,0.0,0.00091,nifK-local_aln_i2.1_12182023,H=WP_041426077.1;D=WP_010873342.1;K=WP_010873342.1,1,0,"{'infraspecific_names': {'strain': 'PCC 6803 substr. GT-T'}, 'organism_name': 'Synechocystis sp. PCC 6803', 'tax_id': 1148}",Complete Genome,1,3569929,1,3569929,3569929,47.5,30.0,GCF_022869765.1-RS_2024_07_21,,99.41,0.57,,0,0,v1.2.3,structured,Synechocystis sp. PCC 6803,Synechocystis,False
GCF_014280075.1,1.0,8.5e-52,nifH-local_aln_i2.1_12182023,0.0,0.0051,nifD-local_aln_i2.1_12182023,0.0,1.3e-05,nifK-local_aln_i2.1_12182023,H=WP_186494802.1;D=WP_186494803.1;K=WP_186494803.1,1,0,"{'infraspecific_names': {'strain': 'A15-62'}, 'organism_name': 'Synechococcus sp. A15-62', 'tax_id': 1050657}",Complete Genome,1,2294140,1,2294140,2294140,60.0,4547.41,GCF_014280075.1-RS_2024_08_17,,99.41,,,0,0,v1.2.3,structured,Synechococcus sp. A15-62,Synechococcus,False
GCF_014279635.1,1.0,2.2e-51,nifH-local_aln_i2.1_12182023,0.0,0.0024,nifD-local_aln_i2.1_12182023,0.0,2.8e-05,nifK-local_aln_i2.1_12182023,H=WP_114988518.1;D=WP_186509061.1;K=WP_186509061.1,1,0,"{'infraspecific_names': {'strain': 'RS9902'}, 'organism_name': 'Synechococcus sp. RS9902', 'tax_id': 221345}",Complete Genome,1,2481217,1,2481217,2481217,60.0,4598.4,GCF_014279635.1-RS_2024_08_17,,99.41,,,0,0,v1.2.3,structured,Synechococcus sp. RS9902,Synechococcus,False
GCF_002368355.1,1.0,1.4999999999999998e-52,nifH-local_aln_i2.1_12182023,1.0,9.8e-13,nifD-local_aln_i2.1_12182023,0.0,0.00051,nifK-local_aln_i2.1_12182023,H=WP_096723601.1;D=WP_096722023.1;K=WP_096722023.1,1,0,"{'infraspecific_names': {'strain': 'NIES-4102'}, 'organism_name': 'Chondrocystis sp. NIES-4102', 'tax_id': 2005460}",Complete Genome,7,4516676,7,4516676,5002520,36.5,85.0,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,99.38,0.66,,0,0,v1.2.3,structured,Chondrocystis sp. NIES-4102,Chondrocystis,False
GCF_000317655.1,1.0,7.8e-51,nifH-local_aln_i2.1_12182023,1.0,4.7e-12,nifD-local_aln_i2.1_12182023,0.0,1.5e-05,nifK-local_aln_i2.1_12182023,H=WP_015222314.1;D=WP_015221912.1;K=WP_015221912.1,1,0,"{'infraspecific_names': {'strain': 'PCC 7202'}, 'organism_name': 'Cyanobacterium stanieri PCC 7202', 'tax_id': 292563}",Complete Genome,1,3163381,1,3163381,3163381,38.5,30.0,,,99.33,0.63,,0,0,v1.2.3,structured,Cyanobacterium stanieri PCC 7202,Cyanobacterium,False
GCF_015840915.1,1.0,1e-51,nifH-local_aln_i2.1_12182023,1.0,6.8e-06,nifD-local_aln_i2.1_12182023,0.0,0.0093,nifK-local_aln_i2.1_12182023,H=WP_231598341.1;D=WP_370594839.1;K=WP_370594839.1,1,0,"{'infraspecific_names': {'strain': 'CBW1002'}, 'organism_name': 'Synechococcus sp. CBW1002', 'tax_id': 1353134}",Complete Genome,1,3854122,1,3854122,3854122,64.5,17.68,GCF_015840915.1-RS_2024_08_17,,99.29,1.29,,0,0,v1.2.3,structured,Synechococcus sp. CBW1002,Synechococcus,False
GCF_015840525.1,1.0,1e-51,nifH-local_aln_i2.1_12182023,1.0,7.3e-06,nifD-local_aln_i2.1_12182023,0.0,0.009,nifK-local_aln_i2.1_12182023,H=WP_231598341.1;D=WP_370594721.1;K=WP_370594721.1,1,0,"{'infraspecific_names': {'strain': 'CBW1006'}, 'organism_name': 'Synechococcus sp. CBW1006', 'tax_id': 1353138}",Complete Genome,1,3860130,1,3860130,3860130,64.5,34.51,GCF_015840525.1-RS_2024_08_17,,99.29,1.29,,0,0,v1.2.3,structured,Synechococcus sp. CBW1006,Synechococcus,False
GCF_963920495.1,1.0,1e-51,nifH-local_aln_i2.1_12182023,1.0,7.2e-06,nifD-local_aln_i2.1_12182023,0.0,0.014,nifK-local_aln_i2.1_12182023,H=WP_231598341.1;D=WP_416223889.1;K=WP_416223889.1,1,0,"{'infraspecific_names': {'isolate': 'KAC_102'}, 'organism_name': 'Synechococcus sp. CBW1107', 'tax_id': 2789857}",Complete Genome,1,3384084,1,3384084,3384084,65.5,40.0,GCF_963920495.1-RS_2025_02_19,,99.29,0.71,,0,0,v1.2.3,structured,Synechococcus sp. CBW1107,Synechococcus,False
GCF_014279555.1,1.0,4.1e-52,nifH-local_aln_i2.1_12182023,0.0,0.0022,nifD-local_aln_i2.1_12182023,0.0,6.1e-05,nifK-local_aln_i2.1_12182023,H=WP_186523425.1;D=WP_186523423.1;K=WP_186523423.1,1,0,"{'infraspecific_names': {'strain': 'SYN20'}, 'organism_name': 'Synechococcus sp. SYN20', 'tax_id': 1050714}",Complete Genome,1,2728628,1,2728628,2728628,53.5,704.383,GCF_014279555.1-RS_2024_08_17,,99.29,0.71,,0,0,v1.2.3,structured,Synechococcus sp. SYN20,Synechococcus,False
GCF_046847955.1,1.0,1.5e-51,nifH-local_aln_i2.1_12182023,1.0,1.3e-10,nifD-local_aln_i2.1_12182023,0.0,0.00091,nifK-local_aln_i2.1_12182023,H=WP_041426077.1;D=WP_010873342.1;K=WP_010873342.1,1,0,"{'infraspecific_names': {'isolate': 'DELrpoZ', 'strain': 'PCC 6803 substr. GT-T'}, 'organism_name': 'Synechocystis sp. PCC 6803 substr. GT-T', 'tax_id': 2930568}",Complete Genome,1,3569582,1,3569582,3569582,47.5,1.0,GCF_046847955.1-RS_2025_01_22,,99.29,0.57,,0,0,v1.2.3,structured,Synechocystis sp. PCC 6803 substr. GT-T,Synechocystis,False
GCF_046847945.1,1.0,1.5e-51,nifH-local_aln_i2.1_12182023,1.0,1.3e-10,nifD-local_aln_i2.1_12182023,0.0,0.00091,nifK-local_aln_i2.1_12182023,H=WP_041426077.1;D=WP_010873342.1;K=WP_010873342.1,1,0,"{'infraspecific_names': {'isolate': 'DELrpoZ-S1', 'strain': 'PCC 6803 substr. GT-T'}, 'organism_name': 'Synechocystis sp. PCC 6803 substr. GT-T', 'tax_id': 2930568}",Complete Genome,1,3569582,1,3569582,3569582,47.5,1.0,GCF_046847945.1-RS_2025_01_22,,99.29,0.57,,0,0,v1.2.3,structured,Synechocystis sp. PCC 6803 substr. GT-T,Synechocystis,False
GCF_046847935.1,1.0,1.5e-51,nifH-local_aln_i2.1_12182023,1.0,1.3e-10,nifD-local_aln_i2.1_12182023,0.0,0.00091,nifK-local_aln_i2.1_12182023,H=WP_041426077.1;D=WP_010873342.1;K=WP_010873342.1,1,0,"{'infraspecific_names': {'isolate': 'DELrpoZ-S2', 'strain': 'PCC 6803 substr. GT-T'}, 'organism_name': 'Synechocystis sp. PCC 6803 substr. GT-T', 'tax_id': 2930568}",Complete Genome,1,3569582,1,3569582,3569582,47.5,1.0,GCF_046847935.1-RS_2025_01_22,,99.29,0.57,,0,0,v1.2.3,structured,Synechocystis sp. PCC 6803 substr. GT-T,Synechocystis,False
GCF_046846445.1,1.0,1.5e-51,nifH-local_aln_i2.1_12182023,1.0,1.3e-10,nifD-local_aln_i2.1_12182023,0.0,0.00091,nifK-local_aln_i2.1_12182023,H=WP_041426077.1;D=WP_010873342.1;K=WP_010873342.1,1,0,"{'infraspecific_names': {'isolate': 'DELrpoZ-S3', 'strain': 'PCC 6803 substr. GT-T'}, 'organism_name': 'Synechocystis sp. PCC 6803 substr. GT-T', 'tax_id': 2930568}",Complete Genome,1,3569582,1,3569582,3569582,47.5,1.0,GCF_046846445.1-RS_2025_01_22,,99.29,0.57,,0,0,v1.2.3,structured,Synechocystis sp. PCC 6803 substr. GT-T,Synechocystis,False
GCF_023115425.1,1.0,3.3e-51,nifH-local_aln_i2.1_12182023,0.0,0.056,nifD-local_aln_i2.1_12182023,0.0,0.034,nifK-local_aln_i2.1_12182023,H=WP_247910736.1;D=WP_247910735.1;K=WP_247910735.1,1,0,"{'infraspecific_names': {'strain': 'A10-1-5-1'}, 'organism_name': 'Synechococcus sp. A10-1-5-1', 'tax_id': 2936507}",Complete Genome,1,2404104,1,2404104,2404104,62.0,32.61,GCF_023115425.1-RS_2024_08_25,,99.29,0.35,,0,0,v1.2.3,structured,Synechococcus sp. A10-1-5-1,Synechococcus,False
GCF_047304725.1,1.0,2.8e-51,nifH-local_aln_i2.1_12182023,0.0,0.00034,nifD-local_aln_i2.1_12182023,0.0,2.9e-05,nifK-local_aln_i2.1_12182023,H=WP_115120772.1;D=WP_413743659.1;K=WP_413743659.1,1,0,"{'infraspecific_names': {'strain': 'MIT S9451'}, 'organism_name': 'Synechococcus sp. MIT S9451', 'tax_id': 3082543}",Complete Genome,1,2605724,1,2605724,2605724,58.0,1.0,GCF_047304725.1-RS_2025_01_31,,99.29,0.24,,0,0,v1.2.3,structured,Synechococcus sp. MIT S9451,Synechococcus,False
GCF_014280115.1,1.0,2.2e-51,nifH-local_aln_i2.1_12182023,0.0,0.0031,nifD-local_aln_i2.1_12182023,1.0,9.9e-06,nifK-local_aln_i2.1_12182023,H=WP_114988518.1;D=WP_186514909.1;K=WP_186514909.1,1,0,"{'infraspecific_names': {'strain': 'A15-44'}, 'organism_name': 'Synechococcus sp. A15-44', 'tax_id': 1050646}",Complete Genome,1,2621965,1,2621965,2621965,61.0,2222.01,GCF_014280115.1-RS_2024_08_17,,99.29,0.24,,0,0,v1.2.3,structured,Synechococcus sp. A15-44,Synechococcus,False
GCF_014279815.1,1.0,9.7e-51,nifH-local_aln_i2.1_12182023,1.0,7e-07,nifD-local_aln_i2.1_12182023,0.0,1.4e-05,nifK-local_aln_i2.1_12182023,H=WP_186479467.1;D=WP_186479466.1;K=WP_186479466.1,1,0,"{'infraspecific_names': {'strain': 'NOUM97013'}, 'organism_name': 'Synechococcus sp. NOUM97013', 'tax_id': 1442555}",Complete Genome,1,2552712,1,2552712,2552712,59.0,7125.9,GCF_014279815.1-RS_2024_08_17,,99.29,0.12,,0,0,v1.2.3,structured,Synechococcus sp. NOUM97013,Synechococcus,False
GCF_001182765.1,1.0,1.5e-51,nifH-local_aln_i2.1_12182023,0.0,0.022,nifD-local_aln_i2.1_12182023,0.0,0.00014,nifK-local_aln_i2.1_12182023,H=WP_011128585.1;D=WP_011128584.1;K=WP_011128584.1,1,0,"{'infraspecific_names': {'isolate': 'WH 8103'}, 'organism_name': 'Synechococcus sp. WH 8103', 'tax_id': 29410}",Complete Genome,1,2429688,1,2429688,2429688,59.5,1100.0,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,99.29,,,0,0,v1.2.2,structured,Synechococcus sp. WH 8103,Synechococcus,False
GCF_000737575.1,1.0,3e-52,nifH-local_aln_i2.1_12182023,0.0,0.033,nifD-local_aln_i2.1_12182023,0.0,0.00097,nifK-local_aln_i2.1_12182023,H=WP_043695769.1;D=WP_043695771.1;K=WP_043695771.1,1,0,"{'infraspecific_names': {'strain': 'KORDI 49'}, 'organism_name': 'Synechococcus sp. KORDI-49', 'tax_id': 585423}",Complete Genome,1,2585813,1,2585813,2585813,61.5,32.0,GCF_000737575.1-RS_2024_08_22,,99.29,,,0,0,v1.2.3,structured,Synechococcus sp. KORDI-49,Synechococcus,False
GCF_000161795.2,1.0,2e-51,nifH-local_aln_i2.1_12182023,0.0,0.00011,nifD-local_aln_i2.1_12182023,1.0,6.2e-06,nifK-local_aln_i2.1_12182023,H=WP_025362431.1;D=WP_006851504.1;K=WP_006851504.1,1,0,"{'infraspecific_names': {'strain': 'WH 8109'}, 'organism_name': 'Synechococcus sp. WH 8109', 'tax_id': 166314}",Complete Genome,1,2111515,1,2111515,2111515,60.0,9.5,GCF_000161795.2-RS_2024_08_13,,99.29,,,0,0,v1.2.3,structured,Synechococcus sp. WH 8109,Synechococcus,False
GCF_000195975.1,1.0,1.5e-51,nifH-local_aln_i2.1_12182023,0.0,0.022,nifD-local_aln_i2.1_12182023,0.0,0.00014,nifK-local_aln_i2.1_12182023,H=WP_011128585.1;D=WP_011128584.1;K=WP_011128584.1,1,0,"{'infraspecific_names': {'strain': 'WH 8102'}, 'organism_name': 'Parasynechococcus marenigrum WH 8102', 'tax_id': 84588}",Complete Genome,1,2434428,1,2434428,2434428,59.5,,GCF_000195975.1-RS_2024_11_18,,99.28,,,0,0,v1.2.3,structured,Parasynechococcus marenigrum WH 8102,Parasynechococcus,False
GCF_000316605.1,1.0,1.2e-50,nifH-local_aln_i2.1_12182023,1.0,1.3e-11,nifD-local_aln_i2.1_12182023,0.0,1.2e-05,nifK-local_aln_i2.1_12182023,H=WP_015132502.1;D=WP_015135124.1;K=WP_015135124.1,1,0,"{'infraspecific_names': {'strain': 'PCC 7376'}, 'organism_name': '[Leptolyngbya] sp. PCC 7376', 'tax_id': 111781}",Complete Genome,1,5125950,1,5125950,5125950,44.0,30.0,GCF_000316605.1-RS_2024_11_05,,99.21,1.39,,0,0,v1.2.3,structured,[Leptolyngbya] sp. PCC 7376,[Leptolyngbya],False
GCF_002095975.1,1.0,6.5e-53,nifH-local_aln_i2.1_12182023,1.0,1.3e-08,nifD-local_aln_i2.1_12182023,0.0,0.014,nifK-local_aln_i2.1_12182023,H=WP_002735653.1;D=WP_002746000.1;K=WP_002746000.1,1,0,"{'infraspecific_names': {'strain': 'PCC 7806SL'}, 'organism_name': 'Microcystis aeruginosa PCC 7806SL', 'tax_id': 1903187}",Complete Genome,1,5139339,1,5139339,5139339,42.0,121.62,GCF_002095975.1-RS_2025_03_23,,99.21,1.15,,0,0,v1.2.3,structured,Microcystis aeruginosa PCC 7806SL,Microcystis,False
GCF_002356215.1,1.0,3e-51,nifH-local_aln_i2.1_12182023,1.0,3.7e-10,nifD-local_aln_i2.1_12182023,0.0,2.8e-05,nifK-local_aln_i2.1_12182023,H=WP_096418925.1;D=WP_096417766.1;K=WP_096417766.1,1,0,"{'infraspecific_names': {'strain': 'NIES-970'}, 'organism_name': '[Synechococcus] sp. NIES-970', 'tax_id': 1827144}",Complete Genome,5,2836539,5,2836539,3123859,49.5,173.0,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,99.21,0.26,,0,0,v1.2.3,structured,[Synechococcus] sp. NIES-970,[Synechococcus],False
GCF_904830765.1,1.0,1.6e-51,nifH-local_aln_i2.1_12182023,1.0,2e-09,nifD-local_aln_i2.1_12182023,0.0,0.059,nifK-local_aln_i2.1_12182023,H=WP_227350274.1;D=WP_027249669.1;K=WP_027249669.1,1,0,"{'infraspecific_names': {'strain': 'NIVA-CYA126/8'}, 'organism_name': 'Planktothrix agardhii', 'tax_id': 1160}",Complete Genome,4,4838015,4,4838015,5099909,39.5,92.0,GCF_904830765.1-RS_2025_07_21,,99.2,1.48,,0,0,v1.2.4,structured,Planktothrix agardhii,Planktothrix,False
GCF_034092395.1,1.0,8.9e-53,nifH-local_aln_i2.1_12182023,0.0,0.0018,nifD-local_aln_i2.1_12182023,0.0,0.00014,nifK-local_aln_i2.1_12182023,H=WP_320667332.1;D=WP_320667333.1;K=WP_320667333.1,1,0,"{'infraspecific_names': {'strain': 'MIT 1307'}, 'organism_name': 'Prochlorococcus sp. MIT 1307', 'tax_id': 3096219}",Complete Genome,1,2032419,1,2032419,2032419,40.0,317.0,GCF_034092395.1-RS_2025_02_06,,99.11,0.83,,0,0,v1.2.3,structured,Prochlorococcus sp. MIT 1307,Prochlorococcus,False
